conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,link gambar
1761026901982777499,Fri Feb 23 23:04:00 +0000 2024,3,@vwxyzais @tanyakanrl Aqua kiss sama victoria secret no debat wanginya enak bannget https://t.co/9ST6twjY6n,1761165036989641119,,vwxyzais,in,,0,0,0,https://x.com/undefined/status/1761165036989641119,1737027812220194816,,
1761026901982777499,Fri Feb 23 23:01:37 +0000 2024,6,@tanyakanrl Parfum yang enak buat cewe wangi victoria secret scandalous kalo buat cowo yang aqua kiss wanginya enak banget https://t.co/9ST6twjY6n,1761164438877716511,,tanyakanrl,in,,0,0,1,https://x.com/undefined/status/1761164438877716511,1737027812220194816,,
1761163441543454943,Fri Feb 23 22:57:39 +0000 2024,9,️ paefum refill aqua kiss parfum refill victoria secret aqua kiss water bloom aroma segar yang tahan lama PARFUM 70% CAMPURAN 30% https://t.co/R8wZoChA0z,1761163441543454943,,,in,,2,1,4,https://x.com/undefined/status/1761163441543454943,1737027812220194816,,
1736880213139824844,Tue Dec 19 00:49:40 +0000 2023,0,@ohmybeautybank bright itu fresh bgt si mirip aqua kiss nya Victoria secret,1736911644276797801,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1736911644276797801,814447447174848512,,
1722626123853598755,Thu Nov 09 14:44:07 +0000 2023,0,sisa 1pcs aja per variant ygy victoria s secret body mist dr yg awalnya 369k jd tinggal 170k aja!! dijamin ori 100% krn belanjanya di store. sisa variant: aqua kiss amber romance $ velvet petals bisa lewat oren ya biar gratis ongkir #zonauang #zonajajan https://t.co/ZSS7jQUwhk,1722626123853598755,https://pbs.twimg.com/media/F-f_UYqa4AAd8fY.jpg,,in,,0,1,0,https://x.com/undefined/status/1722626123853598755,846908564098592768,,
1722050173227122971,Wed Nov 08 04:18:49 +0000 2023,0,@ohmybeautybank bright seger gada manisnya kayak wangi aqua kiss nya Victoria secret,1722106374979768332,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1722106374979768332,814447447174848512,,
1717574243347829108,Thu Oct 26 16:09:45 +0000 2023,0,dulu dari sd-smp-awal sma pake parfum Victoria secret. aku lupa nyoba yg mana aja tapi yg aku Inget pure seduction trs yg biru kalo gasalah Aqua kiss sama yg ungu lupa namanya abis itu gatau yg mana lagi. jujur ya wanginya jauh dari ekspektasi aku ga sesuai sama brandingnya,1717574243347829108,,,in,,0,1,0,https://x.com/undefined/status/1717574243347829108,1678068185432719361,,
1707042671980912775,Wed Sep 27 16:19:43 +0000 2023,0,@convomfs Victoria's secret yang aqua kiss sama CK escape. Tp lebih sering pake yang VS karena baunya lebih soft.,1707067505406292285,,convomfs,in,,0,0,0,https://x.com/undefined/status/1707067505406292285,1582301068901220352,,
1698190615203426339,Sun Sep 03 05:19:52 +0000 2023,0,@ohmybeautybank Victoria secret yg aqua kiss. Segerrrr bgt normal pricenya 360 kalo ga salah,1698204137161429050,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1698204137161429050,1509143377366855681,,
1695946454781882551,Sun Sep 03 01:57:15 +0000 2023,0,@pecintacitos @ohmybeautybank aqua kiss victoria secret kak baunya kayak air seger bgt,1698153147246805192,,pecintacitos,in,,0,0,0,https://x.com/undefined/status/1698153147246805192,1696692036316114944,,
1691429324505890816,Tue Aug 15 12:55:06 +0000 2023,0,@convomf Bukan perfume tapi body mist Victoria Secret Aqua Kiss.,1691433332058599424,,convomf,in,,0,0,0,https://x.com/undefined/status/1691433332058599424,1405464736133632003,,
1684344704211746816,Wed Jul 26 23:27:25 +0000 2023,1,Body Mist Perfume: Bath &amp; Body Works Mad About You Victoria Secret Aqua Kiss Eu De Toilette: The Body Shop Japanesse Cherry Blossom itu BBW sm VS walaupun cm mist tp lumayan tahan lama nempel di baju loh (aku suka pakein ke jilbab jg) ditangan jg lumayan tahan lama.,1684344704211746816,,,in,,0,1,1,https://x.com/undefined/status/1684344704211746816,290410974,,
1678318586400763904,Mon Jul 10 09:30:09 +0000 2023,0,@obliviatedly Ihhh aku juga pake mist victoria secret!!!! Tapi yg aqua kiss. ,1678335790802436096,,lavienlunet,in,,0,1,0,https://x.com/undefined/status/1678335790802436096,1495000316441284608,,
1669908990657204225,Sat Jun 17 03:25:03 +0000 2023,0,READYYY 1 box gift set Victoria secret yang aqua kiss aja ya jual harga 180k yukkks yang mauu gercepin jb ori vs https://t.co/xaBbyvd40q,1669908990657204225,https://pbs.twimg.com/media/Fyy065daIAEXkxq.jpg,,in,,0,1,0,https://x.com/undefined/status/1669908990657204225,354882092,,
1666843771672334336,Fri Jun 09 16:00:23 +0000 2023,0,Setelah gua cium cium ternyata mirip aqua kiss nya victoria's secret,1667199972725637120,,ph0spheneus,in,,0,0,0,https://x.com/undefined/status/1667199972725637120,3125108297,,
1665196011428655104,Sun Jun 04 10:35:31 +0000 2023,0,@ohmybeautybank victoria secret yg aqua kiss,1665306280594907138,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1665306280594907138,821134244,,
1663071965450731520,Mon May 29 06:37:09 +0000 2023,0,Wts body mist Victoria secret Aqua kiss baru dipake 2 kali karna gak cocok wanginya sama aku.. kurang lebih 98% isinya ku jual 100k aja.. Bisa co via shopee freeong dom jakarta https://t.co/lQVaQiTBvN,1663071965450731520,https://pbs.twimg.com/media/FxRrI6kaEAAiQp-.jpg,,in,,0,1,0,https://x.com/undefined/status/1663071965450731520,1001598302280826881,,
1658266125267013633,Mon May 22 13:42:16 +0000 2023,0,@cantigiunguu @ohmybeautybank Mjb kakk ini namanya apa yah klau mau request? Aqua kiss atau Victoria Secret?,1660642236017823744,,nfshtp,in,,0,1,0,https://x.com/undefined/status/1660642236017823744,1122762069298667520,,
1643991953347088388,Thu Apr 06 15:00:00 +0000 2023,0,lip products: emina implora hanasui (tergantung mood) perfume: evageline black vanilla victoria secret aqua kiss jhonson baby happy berry (tergantung mood juga) face wash: st. Ives yg kuning,1643991953347088388,,,in,,0,0,0,https://x.com/undefined/status/1643991953347088388,1090293536979709952,,
1630363959487340545,Tue Feb 28 00:42:04 +0000 2023,4,@ohmybeautybank aqua kiss nya victoria secret sih aku suka banget sama wanginya yang fresh powdery tapi ga too much ga eneg dan bikin jadi berasa good vibes gituu. selalu beli di shopee krn vs atau toko offline nya dmn klo di kotaku ehehe https://t.co/DOb1Gc6Lb5,1630367699540000768,https://pbs.twimg.com/media/FqA6xoUaUAIyCqz.jpg,ohmybeautybank,in,,1,2,1,https://x.com/undefined/status/1630367699540000768,1629450062219853827,,
1623302137416675328,Sun Feb 26 12:05:14 +0000 2023,0,VICTORIA'S SECRET BODY LOTION Aqua Kiss ORIGINAL Harga asli 189k Preti jual: Rp 90 000 Boleh nego https://t.co/cDkKGtoqtv https://t.co/6gPZjfqsGu,1629814846039687168,https://pbs.twimg.com/media/Fp5D9hDaAAAqAud.jpg,prettyfess,in,,0,1,0,https://x.com/undefined/status/1629814846039687168,186372387,,
1625025228115177475,Mon Feb 13 06:53:00 +0000 2023,0,Cek Parfum Wanita Tahan Lama Inspired Victoria Secret Aqua Kiss Eau de perfume dengan harga Rp30.000 - Rp60.000. Dapatkan di Shopee sekarang! https://t.co/bvBlr3BgrG https://t.co/cMlYaZ9KUm,1625025228115177475,https://pbs.twimg.com/media/Fo0_1Q8aYAEfhf7.jpg,,in,,0,0,0,https://x.com/undefined/status/1625025228115177475,397863484,,
1623666776952430593,Fri Feb 10 08:59:20 +0000 2023,0,@tanyakanrl Kalo yang di foto Zwitsal kadang juga make body mist Victoria Secret yang Aqua Kiss,1623969855052615683,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1623969855052615683,1211924986585214977,,
1619317302050328576,Sat Jan 28 13:20:28 +0000 2023,6,@convomf yang cinderella mirip sama wangi victoria's secret yang aqua kiss,1619324529607860226,,convomf,in,,0,0,0,https://x.com/undefined/status/1619324529607860226,1562303613631729664,,
1597167807929536512,Mon Nov 28 09:57:34 +0000 2022,0,Aqua Kiss sold yaa. Masih ada body mist VS Victoria's secret Coconut Passion Love Spell sama Velvet Petals. Yuk diorder yuk lewat tokopedia bisa langsung tf biasa juga bolee,1597167807929536512,,,in,,0,1,0,https://x.com/undefined/status/1597167807929536512,493854285,,
1591761580655398915,Sun Nov 13 13:08:25 +0000 2022,1,@ohmybeautybank victoria secret yang aqua kiss atau johnson yang warna hijau nder segeeer!,1591780019051065345,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1591780019051065345,2288113735,,
1581583297519362048,Fri Nov 04 16:21:40 +0000 2022,0,@ZeerBad @ohmybeautybank Beda kak. Kalo Aqua Kiss ini inspired nya victoria'secret aromanya manis segar. Kalo cuddle+Jo Malone itu mixing perfume inspired brand besar juga cuma aromanya bedak bayi+buah berry gitu kak,1588567162473840641,,ZeerBad,in,,0,0,0,https://x.com/undefined/status/1588567162473840641,703958162047672320,,
1582777716255776774,Wed Oct 19 16:56:28 +0000 2022,0,parfum victoria's secret yang varian aqua kiss tuh agak kayak balsem gitu ga si aromanya???,1582777716255776774,,,in,,0,0,0,https://x.com/undefined/status/1582777716255776774,1329167280,,
1582690564780093441,Wed Oct 19 11:16:38 +0000 2022,1,@ohmybeautybank Victoria secret yg aqua kiss seger enakk!,1582692194536034304,,ohmybeautybank,in,,0,1,0,https://x.com/undefined/status/1582692194536034304,1165295198177390592,,
1578295043881738242,Fri Oct 07 08:10:43 +0000 2022,0,@ohmybeautybank Nagita Victoria secret yg Aqua kiss. Tp biasanya lain pabrik lain nama nder,1578296750112022528,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1578296750112022528,1004213398878343168,,
1578159532098060288,Fri Oct 07 04:33:07 +0000 2022,0,@ohmybeautybank Victoria secret aqua kiss baunya kek aquatic seger gt tapi ada manisnya dikit,1578241990747033600,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1578241990747033600,99424089,,
1573380714640318466,Fri Sep 23 18:36:09 +0000 2022,0,Cek PARFUM WANITA VICTORIA SECRET AQUA KISS MINYAK WANGI WANITA TAHAN LAMA DIJAMIN by BYZAAR PERFUME dengan harga Rp50.000 - Rp150.000. Dapatkan di Shopee sekarang! https://t.co/9TlbWRbfIw https://t.co/l7af0daEaj,1573380714640318466,,,in,,0,0,0,https://x.com/undefined/status/1573380714640318466,816322421527486465,,
1563464243390734337,Sat Aug 27 10:11:12 +0000 2022,0,@ohmybeautybank gue pake victoria secret yang aqua kiss awet banget ,1563469168422563841,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1563469168422563841,870739165519921153,,
1559818996634882048,Wed Aug 17 17:22:40 +0000 2022,0,@ohmybeautybank Victoria secret aqua kiss belinya di kodam HAHAHAH sktran 30an wnginya than lma lagii,1559953871258001408,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1559953871258001408,1189913910972833793,,
1555018555313180673,Thu Aug 04 02:31:33 +0000 2022,10,Kiranya dedua ni support each other la. Combo yg aku share ni memang best Aqua Kiss tu boleh beli dkt outlet Victoria Secret and for EDT Cool Water tu aku ada jumpa dkt sogo haritu haha,1555018571901575169,,ezhrjmn_,in,,0,1,1,https://x.com/undefined/status/1555018571901575169,1313689682299908096,,
1555018555313180673,Thu Aug 04 02:31:30 +0000 2022,50,Belah kiri: Body mist Aqua Kiss from Victoria Secret. Yang tu aku sembur dekat seluruh badan selepas mandi. Bau fresh my fav dari dulu. Belah kanan: EDT Cool Water. Yang ni aku sembur dekat baju pergelangan tangan &amp; leher. Mcm bau2 laut sedap!,1555018559213883394,,ezhrjmn_,in,,0,1,5,https://x.com/undefined/status/1555018559213883394,1313689682299908096,,
1547116222218895360,Wed Jul 13 07:32:33 +0000 2022,1,@masoulkth @ohmybeautybank Kalo aku seleranya Victoria secret / Aqua Kiss wanginya seger harum bau mbak mbak gitu deh nder ,1547121788630355968,,,in,,0,0,0,https://x.com/undefined/status/1547121788630355968,802646863,,
1543925095395201026,Mon Jul 04 12:01:49 +0000 2022,0,@ngalamfess Kalo cowo davidoff cool water men kalo cewe victoria secret aqua kiss elizabeth arden greentea,1543928063250948096,,ngalamfess,in,,0,0,0,https://x.com/undefined/status/1543928063250948096,99424089,,
1542325883880763392,Fri Jul 01 01:01:03 +0000 2022,0,@ohmybeautybank Pake parfum refill victoria secret aqua kiss pas pake ini sering dipuji orang ,1542674610948169729,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1542674610948169729,99424089,,
1537714655027548160,Sat Jun 18 01:55:08 +0000 2022,0,@ohmybeautybank Marina yang ijo aqua kiss Victoria secret,1537977178846941186,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1537977178846941186,1005875522,,
1535611442887479297,Sat Jun 11 13:15:37 +0000 2022,0,@jenoleci victoria secret yang aqua kiss enak kakk,1535611714820898821,,jenoleci,in,,0,1,0,https://x.com/undefined/status/1535611714820898821,1344553102565724161,,
1510856089272655874,Mon Apr 04 05:50:20 +0000 2022,0,@ayy_zell Aku pakai victoria secret yang aqua kiss,1510857280283373568,,ayy_zell,in,,0,1,0,https://x.com/undefined/status/1510857280283373568,1246815981399203842,,
1507741682863063042,Sat Mar 26 15:33:39 +0000 2022,1,@convomf Victoria Secret yang Love Spell Velvet Petals sama Aqua Kiss. Mist sih itu sebenernya. Jarang pake perfume,1507742585879601152,,convomf,in,,0,0,0,https://x.com/undefined/status/1507742585879601152,1323137920409063424,,
1506941334224990210,Thu Mar 24 10:44:07 +0000 2022,1,@jenoleci aku pake victoria secret yg aqua kiss sama parfum bayi johnson (gatau tulisannya) yg biru muda,1506944946754002945,,jenoleci,in,,0,0,0,https://x.com/undefined/status/1506944946754002945,1344553102565724161,,
1503735286320181252,Tue Mar 15 14:43:50 +0000 2022,0,@ohmybeautybank victoria secret body mist yang aqua kiss seger bgt kaya abis mandi,1503743781727780872,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1503743781727780872,619700644,,
1499762846162251781,Fri Mar 04 15:59:43 +0000 2022,0,@itsbeautyfess Victoria Secret yg Aqua Kiss,1499776610912063491,,itsbeautyfess,in,,0,0,0,https://x.com/undefined/status/1499776610912063491,91579535,,
1493228871247818759,Mon Feb 14 14:35:06 +0000 2022,0,@bogorfess_ Aku pake body mistnya miniso yang ada gambar pantainya sama victoria secret - aqua kiss,1493232334174564356,,bogorfess_,in,,0,0,0,https://x.com/undefined/status/1493232334174564356,201600218,,
1470360392878616578,Tue Dec 14 18:54:44 +0000 2021,0,@imnotgood4uu @kodokijooo_ @ohmybeautybank victoria secret itu ada bnyk macemnya kak ada romantic wish scandalous aqua kiss bomshell vanilla lace gitchuuu,1470829629174784002,,xridiculouzx,in,,0,0,0,https://x.com/undefined/status/1470829629174784002,1208630156815765504,,
1470786284788633609,Tue Dec 14 16:02:30 +0000 2021,0,victoria secret coconut passion kl mau keringet2an pake yg aqua kiss,1470786284788633609,,,in,,0,0,0,https://x.com/undefined/status/1470786284788633609,1459034462117761024,,
1458261913482059788,Wed Nov 10 02:35:08 +0000 2021,0,Lagi pake zara yg red vanilla sama black opiumnya ysl kalo body mist ada victoria secret yang aqua kiss sama parfum bayi,1458261913482059788,,,in,,0,1,0,https://x.com/undefined/status/1458261913482059788,1327803128176021504,,
1456616065937534983,Sat Nov 06 04:05:17 +0000 2021,0,@ohmybeautybank Victoria's secret aqua kiss warna biru botolnya. bau nya lembut gitu tahan seharian,1456835049408524292,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1456835049408524292,1277604571079045120,,
1456589612583821313,Fri Nov 05 11:50:56 +0000 2021,0,@beauthingy Victoria Secret yg aqua kiss,1456589847024398342,,beauthingy,in,,0,0,0,https://x.com/undefined/status/1456589847024398342,1268888038228127749,,
1455525172581060609,Tue Nov 02 13:21:55 +0000 2021,9,@ohmybeautybank Cobain victoria secret aqua kiss tiap lewat depan orang pasti ditanya bau parfum sp nih ,1455525580187705348,,ohmybeautybank,in,,0,1,0,https://x.com/undefined/status/1455525580187705348,2988972663,,
1455468528279064580,Tue Nov 02 09:45:48 +0000 2021,1,@ohmybeautybank Victoria secret aqua kiss segeerr ada manis2nya,1455471194421948418,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1455471194421948418,2988972663,,
1428549456329207811,Fri Aug 20 03:09:36 +0000 2021,1,@ehnurullol hrini rasa gelisah i miss my mother My fav perfume is VICTORIA SECRET wangi yg aqua kiss tu,1428554785297518594,,impiexo,in,,0,1,0,https://x.com/undefined/status/1428554785297518594,1425411420200456197,,
1404742691364036612,Tue Jun 15 10:08:51 +0000 2021,0,Saya menjual Victoria Secret Aqua Kiss Water Kiss parfume viral paling laris seharga Rp10.000 - Rp50.000. Dapatkan produk ini hanya di Shopee! https://t.co/5rDCh5vtH3 #ShopeeID https://t.co/leNRuGbiey,1404742691364036612,https://pbs.twimg.com/media/E36mCHUVUAQavC7.jpg,,in,,0,0,0,https://x.com/undefined/status/1404742691364036612,1141374853414412288,,
1404281273393180672,Mon Jun 14 03:38:29 +0000 2021,0,@convomf Victoria secret yg aqua kiss,1404282065164505091,,convomf,in,,0,0,0,https://x.com/undefined/status/1404282065164505091,1291285673542946816,,
1337612675451240448,Sat Dec 12 04:18:08 +0000 2020,0,WTS Victoria Secret Aqua Kiss Harganya 250 dari 275 best seller masih baru Minat dm @_seokjiniieeee https://t.co/O6kMqHuzZj,1337612675451240448,https://pbs.twimg.com/media/EpAno36VEAAX5q9.jpg,,in,,0,0,0,https://x.com/undefined/status/1337612675451240448,2415636097,,
1337430397286633474,Fri Dec 11 16:19:17 +0000 2020,0,@sbyfess Fresh Hijab Midnight Secret Fresh Hijab Desert Queen (ini wanginya kayak parfum couo) Miniso yang ada pita bunga pink (sekarang uda gak ada tapi ) Axe varian harumkan Indonesia (wkwk iyo ak pake axe karena suka wangi-wangi maskulin) Victoria Secret Aqua kiss.,1337431771789414400,,sbyfess,in,,0,1,0,https://x.com/undefined/status/1337431771789414400,231265917,,
1336486359930871808,Wed Dec 09 02:11:00 +0000 2020,2,Barang kedua punya kak @jcvrnd19 . Parfum Victoria's secret aqua kiss. Dari cerita kak Ve parfum ini dipreloved karena kak Ve udah punya yang varian lebih besar. Mungkin parfum ini juga bakal disimpan sama mimin. Karena kayaknya lebih cocok dipakai cewe. Thx kak Ve utk parfumnya https://t.co/F7JGOQ5YZg,1336493520710848513,https://pbs.twimg.com/media/EowtxUuU8AEO7LD.jpg,VeLovedOfficial,in,,0,1,2,https://x.com/undefined/status/1336493520710848513,471765627,,
1335524002333224962,Sun Dec 06 09:58:50 +0000 2020,0,Bukti? - See abang ni ambil Aqua Kiss dan Mini Amber Romance siap berangan jadi Price Of Ocean https://t.co/TWDqS0ckab,1335524089033736192,https://pbs.twimg.com/media/Eoi8EATU0AEcBjS.jpg,scentzbyyuna,in,,0,0,0,https://x.com/undefined/status/1335524089033736192,1251171559336603648,,
1335524002333224962,Sun Dec 06 09:58:43 +0000 2020,0,Mana yang menjadi idaman hati untuk lelaki? - Kebanyakkan Customer Lelaki Yuna minat scent Aqua Kiss dan Amber Romance https://t.co/LRFaVnxJ5Y,1335524060181061633,https://pbs.twimg.com/media/Eoi8B48VoAINpIT.jpg,scentzbyyuna,in,,0,1,0,https://x.com/undefined/status/1335524060181061633,1251171559336603648,,
1334790046973448193,Fri Dec 04 09:22:01 +0000 2020,0,Dh start keja bah mok crik perfume. Body mist kah. Yg aku suka beli ya aqua kiss dr Victoria Secret. Biasa beli d butik nya mpun di Imago nun tp sbb kwn husband ad jual online so mok support bisnes kwn la nak. Nya deliver ke rmh trus. Mmg bau ya aku sgt suka N biasa cium.,1334790046973448193,,,in,,0,1,0,https://x.com/undefined/status/1334790046973448193,739115632977797120,,
1332986879096983553,Sun Nov 29 09:56:52 +0000 2020,1,AQUA KISS THE BEST FOR MEN Ramai customer lelaki Yuna fallin' love dengan bau Aqua Kiss ni. Siap ada yg repeat berkali² Aqua Kiss scent Fresh &amp; Floral Selalu kalau Fresh bau floral akan tenggelam but this one Balance RECOMMENDED FOR MEN https://t.co/Y5qiOXl7Dq,1332986879096983553,https://pbs.twimg.com/media/En-4dpEVoAA1SFH.jpg,,in,,1,0,0,https://x.com/undefined/status/1332986879096983553,1251171559336603648,,
1326473515646644224,Wed Nov 11 18:25:30 +0000 2020,0,@FWBESS Victoria secret aqua kiss murah dapetnya banyak lumayan tahan lama juga baunya seger,1326591898971115520,,FWBESS,in,,0,0,0,https://x.com/undefined/status/1326591898971115520,1317200819213619201,,
1324606158884147201,Fri Nov 06 06:54:52 +0000 2020,0,Anyyone kat sini suka bau ocean tak??? Tengok lautt pun dah tenang apatah lagi bauuu yang freshhhh. Aqua kiss victoria secret siyes bauuuu freshhh seakan korang dekat pantaii gitu.. https://t.co/UegnyCx6Os,1324606158884147201,https://pbs.twimg.com/media/EmHyQXaU0AE0tfX.jpg,,in,,0,1,0,https://x.com/undefined/status/1324606158884147201,1058518101484986368,,
1323778713566154753,Wed Nov 04 00:06:54 +0000 2020,0,Victoria secret aqua kiss enaken yaa wanginyaa,1323778713566154753,,,in,,0,0,0,https://x.com/undefined/status/1323778713566154753,65333986,,
1322528726744096768,Sat Oct 31 13:19:54 +0000 2020,0,Malam minggu enaknya jalan2 pake Body Mist Victoria Secret 170.000 / 2 pcs ukuran 75 ml ORIGINAL ambil langsung dari gudang Varian: - Coconut Passion - Aqua kiss - Love Addict - Pure seduction - Amber Romance - Temptation - Velvet petals - Love Spell https://t.co/nYVtiZyU9A,1322528726744096768,https://pbs.twimg.com/media/ElqQ22ZU0AIpCBq.jpg,,in,,0,0,0,https://x.com/undefined/status/1322528726744096768,1273543495408467968,,
1249482789830811648,Thu Oct 29 04:46:24 +0000 2020,0,22/10 ni pulak aku saja saja join giveaway from this ps link https://t.co/p3H946YyJO alhamdulilah rezeki haritu 3rd place dapat Victoria's Secret Aqua Kiss ni. If korang malas nak keluar rumah tapi macam nak shopping ha bolehla tekan link tu. Ps dia mmg sgt sgt recommended https://t.co/lMOWwu620j,1321674726238953472,https://pbs.twimg.com/media/EleIIn2VgAEAphL.jpg,ArumiMirza,in,,0,1,1,https://x.com/undefined/status/1321674726238953472,939003761736822784,,
1311529737030828032,Thu Oct 01 04:53:51 +0000 2020,0,Siapa kata Victoria Secret utk org perempuan ja? Exotic aqua kiss &amp; amber romance Fragrancemist ni sesuai sgt² utk Lelaki ya :) Spray² bau melekat terus !! Original Vs https://t.co/7fjnxpIxx0,1311529737030828032,https://pbs.twimg.com/media/EjN9VpXU0AEc6Xf.jpg,,in,,0,1,0,https://x.com/undefined/status/1311529737030828032,1282476454509334529,,
1308195930223464453,Tue Sep 22 00:06:29 +0000 2020,0,AQUA KISS - One of our best seller! This one perempuan or lelaki boleh pakai tau. Mix scent of floral &amp; sea notes ni sgt fresh + sweet! SET ni sesuai juga dijadikan #SetHantaran. Lawa &amp; Jimat! One set only-RM65 https://t.co/1WuO99v5GO,1308195930223464453,https://pbs.twimg.com/media/EielQwyU8AIGaiP.jpg,,in,,0,1,0,https://x.com/undefined/status/1308195930223464453,1282476454509334529,,
1301762268388970497,Fri Sep 04 06:25:08 +0000 2020,1,@leongjwel_ Mengancam nih saya suka victoria secret perfume ((fav saya aqua kiss)) Nanti ada rezeki perfume kita habis saya beli kat awak eh ! ,1301768237466619905,,lyleong_,in,,0,1,0,https://x.com/undefined/status/1301768237466619905,1296338835719073793,,
1300279602309263360,Mon Aug 31 03:54:13 +0000 2020,0,@skincarefess Victoria secret aqua kiss seger aja baunyaa,1300280706216542208,,CryptoFreakOG,in,,0,0,0,https://x.com/undefined/status/1300280706216542208,1019912145666945024,,
1298112880827494401,Tue Aug 25 04:23:25 +0000 2020,0,@womanfeeds_id Victoria Secret yg aqua kiss,1298113729221890049,,womanfeeds_id,in,,0,0,0,https://x.com/undefined/status/1298113729221890049,1012280580879159296,,
1296427602564059138,Thu Aug 20 12:58:59 +0000 2020,2,@by_gurlzwear hi sis! sis cuba hadiahkan kawan awak body mist aqua kiss ni from victoria's secret bau ni tak feminin sangat and sangat neutral. selalu cust lelaki yg beli wangian ni for more choices sis boleh refer sini https://t.co/xn0cKiWk8C https://t.co/DsHktGu0a9,1296431535172792321,https://pbs.twimg.com/media/Ef3Wo8NUMAI15rk.jpg,aina_mrdhiah_,in,,0,1,2,https://x.com/undefined/status/1296431535172792321,1286276827997069312,,
1292327882274926596,Sun Aug 09 05:12:34 +0000 2020,0,varian #3 Aqua Kiss Victoria's Secret Aqua Kiss Fragrance Mist merupakan body mist yang memiliki aroma fresh scent dengan kombinasi flowery but with subtle marine scent. Enak banget sih ini kalau dipake saat cuaca panas tipenya light scent. https://t.co/mHBIHvJEb1,1292327890802024450,https://pbs.twimg.com/media/Ee9BNeaUEAAFQAA.jpg,allyourneeds_co,in,,0,1,1,https://x.com/undefined/status/1292327890802024450,1288707979852697601,,
1285818472287461376,Wed Jul 22 06:06:27 +0000 2020,3,VICTORIA SECRET BODY MIST 250ml - AQUA KISS RM35 exc postage Bau lembut fresh &amp; tak mencucuk hidung. Really recommended kat sesiapa yg tak suka bau perfume yg terlalu kuat. Tekan link di BIO untuk order https://t.co/BoZl4nOvpO,1285818472287461376,https://pbs.twimg.com/media/EdglFR2U0AARRSD.jpg,,in,,0,0,1,https://x.com/undefined/status/1285818472287461376,1283714981767217153,,
1283391808706187267,Wed Jul 15 13:23:46 +0000 2020,2,Kalau bf i suka victoria secret bare vanilla or aqua kiss.,1283391808706187267,,,in,,0,0,0,https://x.com/undefined/status/1283391808706187267,217358069,,
1281248127815573505,Thu Jul 09 18:09:26 +0000 2020,0,@ohmybeautybank baby johnson cologne yg biru victoria secret's yg aqua kiss,1281289374244585473,,ohmybeautybank,in,,0,0,0,https://x.com/undefined/status/1281289374244585473,1625301512,,
1277100761696964608,Sun Jun 28 04:55:47 +0000 2020,0,@subtanyarl Victoria secret Aqua Kiss tbs white musk parfum bayi posh hijab,1277103379597021185,,subtanyarl,in,,0,0,0,https://x.com/undefined/status/1277103379597021185,1240162681023107078,,
1268175852065284096,Wed Jun 03 13:40:59 +0000 2020,0,saltwater breeze bath and body works wangi gila okay lebih kurang bau aqua kiss (victoria secret) tapi lagi strong la bau dia worth it ,1268175852065284096,,,in,,0,0,0,https://x.com/undefined/status/1268175852065284096,1019797166,,
1266665358007717889,Sat May 30 09:38:49 +0000 2020,4,lagi ada diskon beli produk avoskin di C&amp;F belanja 200rb tinggal nambah 100rb dpt parfum Edt ukuran 100ML ada 3 varian tp dr segala wangi yg aku suka wangi si starlight ini wanginya mirip Victoria secret Aqua kiss versi lebih soft dan floral. https://t.co/oUtgJDdZqs,1266665358007717889,https://pbs.twimg.com/media/EZQZaKWWsAEfUum.jpg,,in,,0,1,0,https://x.com/undefined/status/1266665358007717889,1180338236066910208,,
1257509971467489280,Tue May 05 03:18:35 +0000 2020,0,Saya menjual Victoria's secret aqua kiss body mist / victoria secret aqua kiss body mist seharga Rp169.000. Dapatkan produk ini hanya di Shopee! https://t.co/sCfSlcCGSK #ShopeeID https://t.co/pxxcitzwqZ,1257509971467489280,https://pbs.twimg.com/media/EXOSpphU4AECzlq.jpg,,in,,0,0,0,https://x.com/undefined/status/1257509971467489280,1141255119465373697,,
1255176249716011010,Tue Apr 28 19:58:58 +0000 2020,0,@ohmybeautybank Victoria's secret aqua kiss pinkberry dream evangeline evolve Yg VS mah refill say namanya aja yg gitu,1255225013155909634,,ohmybeautybank,in,,0,1,0,https://x.com/undefined/status/1255225013155909634,852331158,,
